INVOICE_UPC_CASE,LEN(INVOICE_UPC_CASE),INVOICE_UPC_PACK,LEN(INVOICE_UPC_PACK),INVOICE_PACKAGE_DESCRIPTION
11111111111,11,635985260011,12,MIKES VARIETY 2/12 CAN
08520000076,11,085200000760,12,SUTTER SWT RED NEW UPC 1.5L
83120000129,11,083120000174,12,OAK LEAF MERLOT
07874232046,11,078742226279,12,MEMBERS MARK RED BLND FV TRAY
08210000952,11,082100009527,12,RICHARDS WILD IRISH ROSE 17%
07480618440,11,074806184400,12,DAILYS RTD POUCH PN COLADA 24P
84715900201,11,847159002017,12,SALINAN WMKR CAB SEL P ROBL+14
08858600448,11,088586004484,12,14 HANDS HOT TO TROT RED TRAY
03410000323,11,034100003234,12,REDDS WK APL 12/24 OZCN
08500042890,11,085000428900,12,BAREFOOT SPRITZER PINOT GRIGIO
81308003528,11,081308003528,12,AVA GRACE SAUV BLANC
74410007010,11,074410007010,12,HOMARE JUNMAI YUZU SHU
08500002843,11,085000028438,12,BAREFOOT MOSCATO TETRA   500ML
85516500507,11,855165005076,12,MEIOMI P NOIR NL 750ML
01660000142,11,016600001422,12,ROSES SIMPLE SYRUP PET 12OZ
11111111111,11,009125003910,12,AVBC BLOOD ORANGE GOSE 4/6 12OZ CAN @
86003001039,11,086003051843,12,RMW NAPA CAB SAUV
11111111111,11,859889006005,12,QUILT NAPA CAB
34100007751,11,034100007751,12,LEINENKUGEL SUMMER SHANDY 6/4/16 CN
85200660285,11,085200600663,12,WINE CUBE BUBBLES ROSE
11111111111,11,034100006167,12,OLD ENGLISH 800 12/32Z NR LSE
08130800439,11,081308004396,12,CUPCAKE CHARD BUTTERKISSED 750
81753823551,11,081753832551,12,BELVEDERE HERITAGE 176
80686929468,11,080686929468,12,PINNACLE VODKA 80
96749021246,11,096749021246,12,EVAN WILMS BLK BRBN 86
11111111111,11,635985100331,12,WHITE CLAW MANGO 2/12/12 SLIM CAN
11111111111,11,850413005525,12,SPENCER TRAPPIST IMP STOUT 6/4 11.2OZ BTLS
11111111111,11,086724075005,12,OZEKI SAKE JUNMAI
11111111111,11,853061004070,12,FBC STONES THROW 4/6/12 CAN
11111111111,11,851133006175,12,BEATBOX WATERMELON 1/12/16.9 CN
11111111111,11,077238010002,12,LEMON-X LEMON COCKTAIL MIX 4/1 GAL
11111111111,11,034100087227,12,REDDS APPLE ALE 12PK LN REPEAL
11111111111,11,083837003031,12,CASTLE ROCK MENDOCINO SB
11111111111,11,083820567939,12,RED STRIPE LAGER 4/6/11.2 BTL
11111111111,11,085000020456,12,BAREFOOT PINK MOSCATO 750
11111111111,11,857280008444,12,FLYING EMBERS ANCIENT BERRY HARD KOMBUCHA 6/4 12OZ CANS
11111111111,11,851645004126,12,LOCATIONS SPANISH RED BLEND 750
08853400138,11,088534001380,12,ST FRANCIS CAB +14 750ML
85200100774,11,085200218745,12,SUTTER HOME MERLOT ON-P
11111111111,11,000000617888,12,BLOCK SANGRIA 6/3.00
08600300164,11,086003001640,12,WOODBRIDGE P GRIGIO 750ML
04933102109,11,049331021094,12,LA CREMA CHARD MONTEREY 750ML
11111111111,11,084756103888,12,L.KREUSCH RIES MOSEL
11111111111,11,111111111117,12,EMPTY KEG - BELLS BREWERY 1/4
11111111111,11,071990770082,12,COORS EDGE NA 2/12 CAN
11111111111,11,111111111117,12,EMPTY KEG - LAGUNITS 1/2
11111111111,11,867147000405,12,WICKED WEED APPALACHIA 24/16 CAN
11111111111,11,000000000001,12,T J SHELL HOUSE POMEGRANATE HARD SELTZ 8/6/12 Z
08591900788,11,085919007883,12,STE GENEVIEVE CHARD SELECT 1.5
11111111111,11,759446625093,12,LBACH CHERRY SPARKLE 750 ML
11111111111,11,111111111117,12,WICKED WEED PERNICIOUS 1/2 BBL
11111111111,11,111111111111,12,CHANDELEUR LIL SMACK IPA 5.16G
96749356102,11,096749356102,12,J BAVET BRANDY
08224201522,11,082242015226,12,BOTA BOX P GRIGIO ADVNTRE RSV
82000723875,11,082000723875,12,SMIRNOFF ORANGE VODKA
11111111111,11,083783160000,12,SIERRA NEVADA SAMPLER PACK 2/12/12Z NR
11111111111,11,767749016050,12,MAISON LENVOYE PINOT NOIR WV MSG 12/750
18474500363,11,184745003639,12,WINE OF SUBSTANCE CAB ELMNT 75
11111111111,11,111111111111,12,PRETORIA FIELDS BROWN THRASHER BROWN ALE 5.16G
11111111111,11,850633006036,12,BIRDSONG MEXICALI STOUT 6/4/16OZ CAN
11111111111,11,850008610097,12,REVOLVER OVER YONDER 4/6/12 CAN
11111111111,11,635985260387,12,WHITE CLAW BLACKCHERRY 19.2OZ
11111111111,11,642860200031,12,FOUNDERS BETTER HALF OLD ALE 6/4 12OZ BTLS
08591900800,11,085919008002,12,STE GENEVIEVE CHARD 1.5L
80686320012,11,080686320012,12,DEK CREME DE COCOA DARK
09421902095,11,094219020959,12,TORA BAY SAUV BL EST NATL 750M
11111111111,11,855710004509,12,REVEREND NATS-VIVA LA PINEAPPLE 4/6/12OZ CAN
08500002841,11,085000028414,12,BAREFOOT PINOT GRIGIO TR 500ML
08427999800,11,084279998008,12,CHAMPS DE PROVENCE ROSE 6PK 75
08105499542,11,081054995429,12,CELLAR FOUR79 CALIF RED BLND 7
08310397103,11,083103971033,12,UNO MAS MARGARITA RTD STRBRYLM
08787263093,11,087872630931,12,STELLA ROSA BLUBRY 750ML
07480618620,11,074806186206,12,DAILYS RTD POUCH HURRICNE 24PK
87615300074,11,876153000743,12,ZONIN PROSECCO WNMKR 6PK 750ML
08289607779,11,082896077793,12,BONTERRA MERLOT ORG 6PK 750ML
08289600259,11,082896002597,12,CHARLES CELLAR ROSE CALIF 3L
11111111111,11,726959902218,12,BLVD WHEAT 12PK BTL
08312000403,11,083120004035,12,OAKLEAF MERLOT 1.5L
08469240024,11,084692400249,12,JADOT BEAUJOLAIS 750ML
99999999990,11,099999999990,12,E. PIRA BOSCHIS BAROLO MOSCONI 1/6B/750ML
08289678041,11,082896780419,12,BONTERRA CHARD ORG 6PK 750ML
11111111111,11,850012110040,12,SHOT GUN SELTZER VARIETY 2/12/12 CAN
11111111111,11,070310016473,12,SEA ALOHA ICE VARIETY 12PK BTL
11111111111,11,111111111117,12,NB TAP IN GOLDEN ALE 1/2K
08600378024,11,086003780248,12,MOND CHARD BBN BRL AGE PVT SEL
08735695355,11,087356953556,12,CLOS DU BOIS CHARD LIGHT BUBBL
08043210819,11,080432108192,12,JACOBS CRK SHIRAZ DBL BRL 6PK
11111111111,11,999999999993,12,BLVD TANK 7 1/6 BBL
08210000463,11,082100004638,12,RICHARDS WILD IRISH ROSE 18%
08847400805,11,088474008050,12,S SOHNE RELAX PINK ROSE 750ML
88004144678,11,088004144678,12,FIREBALL CINN WSKY BAR
08600306191,11,086003061910,12,MOND CAB PVT SEL NL 750ML
08901601676,11,089016016762,12,CAPRICCIO BUBBLY SANGRIA 6/4PK
08591900426,11,085919004264,12,STE GENEVIEVE TEXAS RED 3/2PK
08224201101,11,082242011013,12,BOTA BOX CHARD TETRA 12PK 500ML
08224201755,11,082242017558,12,BOTA BOX MERLOT 3PK 3L
08520000132,11,085200001323,12,SUTTER RED BLEND 750ML
08858601037,11,088586010378,12,14 HANDS BUBBLES CAN 375ML
11111111111,11,999999999993,12,BLVD WHT 1/2 BBL
08600300050,11,086003000506,12,WOODBRIDGE MERLOT 1.5L
88004021443,11,088004021443,12,EAGLE RARE 17 YR
11111111111,11,852832104735,12,BRANCOTT CLASSIC PN
11111111111,11,859612001031,12,21ST AMEND BREW FREE IPA 4/6 12OZ CANS
11111111111,11,042200002569,12,SHASTA CLUB SODA 24/10Z
11111111111,11,072311230186,12,DOS EQUIS LAGER 18/12 BTL
11111111111,11,034100003425,12,REDDS WICKED APPLE 2/12 10 OZ CN
84391003246,11,084391003246,12,HAKUSHIKA JUNMAI YAMADANISHIKI
85603600106,11,856036001067,12,UNDERWOOD P GRIS OREGON GROWN 375ML
11111111111,11,899498000186,12,DARIOUSH SIG. SHIRAZ
11111111111,11,085000025062,12,BAREFOOT SANGRIA 1.5
85373900021,11,853739000021,12,KLINKER BRICK ZINFANDEL OLD VINE 2014
11111111111,11,033544000106,12,CORONA FAMILIAR 24PK LNNR
11111111111,11,085000016145,12,DON MIG GASCON MALBEC 750
03410000387,11,034100003876,12,REDDS WICK BLC 12/24 OZC
80480001315,11,080480065201,12,CASTILLO SLV RUM PET
89875600166,11,898756001668,12,LINE 39 SAUV BL 12PK 375ML
08380407471,11,083804074712,12,COOKS BRUT 6/4PK 187ML
08308520022,11,083085200220,12,FRANCISCAN CAB NAPA NL +14 750
86785211167,11,086785211167,12,ROSCATO ROSE 2PK
85000023860,11,085000023860,12,W BRIDGERD SAUV BLANC 1.5TL
08500002422,11,085000024225,12,PETER VELLA MOSCATO SANGRIA
08520002859,11,085200028597,12,VINTAGE CRUSH P GRIGIO 1.5L
99999999999,11,084704091328,12,KORBEL BRUT TRAY 750ML
87221000965,11,087221000965,12,POTTERS LONDON GIN 1.0L
11111111111,11,752830675681,12,DEVILS FOOT-SPARKLING LEMONADE 6/4/12OZ CAN
11111111111,11,000000077774,12,EMPTY KEGCRAFT KEG
09998807109,11,099988071096,12,MENAGE A TROIS RED TRAY PK 750
11111111111,11,085000020609,12,BAREFOOT PINK MOSCATO 1.5
11111111111,11,856845002071,12,CATAWBA HOPNESS HAZE 24/12 CAN 4/6
08590435440,11,085904354404,12,MD 20/20 BLUE RASPBERRY 750ML
81369402828,11,813694025811,12,BAI BOOST WATAMU STRAWBERRY WATERMELON 12/18OZ PET
08858662184,11,088586621840,12,CSM JO RIES 750ML
64441200061,11,644412000618,12,BECKER CLARET 6PK 750ML
08417320091,11,084173200900,12,THIRSTY MINER CHOC STOUT 4/6/12 CN
08143471022,11,081434710222,12,BLACK BOX RED SANGRIA 6PK 3L
82000781424,11,082000781424,12,SMIR SLZ ZPP 2/12 12 OZC
85200100767,11,085200618743,12,SUTTER HOME CHARD ON-P
08520000157,11,085200001576,12,VINTAGE CRUSH SWEET RED 6PK 75
04933100312,11,049331003120,12,LA CREMA P GRIS MONTEREY 750ML
11111111111,11,754527009946,12,NB VR HIGHER PLANE IPA 4/6/12 CN
08590451440,11,085904514402,12,MD 20/20 BANANA/RED 14%
03410057707,11,034100577070,12,LITE ALUM 15PK 16 OZ
11111111111,11,111111111117,12,OMB CAPT JACK PILS 50L KEG
81128005009,11,081128005009,12,OLD FORESTER 86
80480018085,11,080480000059,12,DRAMBUIE (120/12)
69030417836,11,690304178361,12,LUXURY EDITION P NOIR ROSE 6PK
08769200083,11,087692000839,12,ANGRY ORCHARD CRISP  2/12/12OZ SLIM CAN
67518122018,11,089744756947,12,MONACI KREOS ROSATO
08289600257,11,082896002573,12,CELLAR CRAFT P GRIGIO BIB 3PK
08210073839,11,082100738397,12,BLACK BOX SAUV BL 6PK 3L
07874228681,11,078742286815,12,MEMBERS MARK P GRIGIO 1.5L
07089718331,11,070897183315,12,FOSTERS PREMIUM 1/12/24.5 CN
85000020319,11,085000020319,12,W DARKHORSE CHARD 750ML
87692752318,11,087692752318,12,SAM TTEA HALF 12/24 OZCN
86785638065,11,086785638065,12,CHIC CAVA BRUT
08012028196,11,080120281961,12,ALMADEN HER WHITE ZIN   BNB 5L
18474500300,11,184745003004,12,WINE OF SUBSTANCE CAB SAUV 750
08787263336,11,087872633369,12,STELLA ROSA BLACK IL CONTE TRY
99988371141,11,099988071140,12,MENAGE A TROIS CAB SAUV
11111111111,11,087692838357,12,TWISTED TEA 4/1.3 GAL BIB
75452700691,11,754527000684,12,NBB VOO 2/12/12OZ NR
08427999371,11,084279993713,12,BELLA BOLLE PROSECCO SPKLG 750
11111111111,11,076737340818,12,EVERFRESH SOUR APPLE 12/24 Z
11111111111,11,866166000038,12,BLOWING ROCK KOLSCH 4/6 12OZ CANS
11111111111,11,033544950425,12,CORONA PREMIER 2/12/12 BTL
08500000719,11,085000007198,12,C ROSSI CHABLIS
08427997544,11,084279975443,12,MEMBERS MARK MOSCATO D ASTI 75
87692019992,11,087692019992,12,SAM ADAMS WINTER 1/2 BBL
11111111111,11,111111111111,12,TERRAPIN GOLDEN ALE 5.16G
88004144692,11,088004144692,12,FIREBALL CINN WSKY PET
11111111111,11,635985100331,12,WHITE CLAW MANGO 2/12PK CAN
11111111111,11,111111111117,12,GUINNESS STOUT 13.2 GL BBL
08858664186,11,088586641862,12,CSM CHARD COLD CRK 6PK +14 750
11111111111,11,085000026083,12,BAREFOOT MOSCATO 6/3L BIB
85156650002,11,085156650002,12,KETEL ONE PEACH AND ORANGE12PK
11111111111,11,111111111117,12,BIALE BLACK CHICKEN ZIN
11111111111,11,071990300173,12,CR LT 18PK 12OZ CAN REPEAL
11111111111,11,034100313449,12,MILW BEST 2/15/12 OZ CN
11111111111,11,034100087463,12,REDDS STRAWBERRY 6 BTL
08200019285,11,082000192985,12,JC ESP GOLD TEQ
11111111111,11,056411561562,12,PT TAPROOM 1/6BBL
87521300017,11,710168033269,12,WITTEKERKE CANS 4/6PK
11111111111,11,635985606116,12,MIKES CRANBERRY 4/6PK LN
11111111111,11,810728020057,12,THIRSTY PLANET BUCKETHEAD IPA 4/6/12 NR
11111111111,11,081054334358,12,CHARLES SHAW CABERNET SAUVIGNON 12/750
11111111111,11,088067080005,12,GRAIN BELT 2/12 BTL
11111111111,11,635985260660,12,WHITE CLAW RASPBERRY 4/6/12 CAN
08859370020,11,088593700200,12,STAG'S LEAP CAB ARTEMIS +14 750ML
11111111111,11,022100001701,12,PBR 2/12 CAN
11111111111,11,715897009332,12,MORGAN PN
11111111111,11,700283090148,12,BIG SKY POWDER HOUND 4/6 12OZ CAN
11111111111,11,087692008033,12,TRULY BLACK CHERRY 4/6 12 OZ CN
82000768050,11,082000004028,12,SMIRNOFF VAN VODKA
11111111111,11,018200009211,12,EMPTY KEG - AB 2007 1/6
11111111111,11,085000019450,12,ALAMOS RED BLEND 750
11111111111,11,857927004198,12,T J ADALINA BODEGAS VERDEJO 12/750
11111111111,11,815829010853,12,CAYMAN JACK MARGARITA 12/19.2
08289678040,11,082896780402,12,BONTERRA CAB ORG 750ML
00306130005,11,170000000000,12,40BROOKLYN SUMMER 4/6C
85241100718,11,852411007181,12,LIL RASCAL P GRIS CAN 6/4PK 18
11111111111,11,850005297079,12,SUP HARD SELTZER VARIETY 24/12 CAN 2/12
11111111111,11,111111111117,12,TER HOPSECUTIONER 1/2K
11111111111,11,854641005029,12,DEEP RIVER TWISTED RIVER WIT 6/4 16OZ CANS
08520021874,11,085200218745,12,SUTTER HM MERLOT
08308570024,11,083085700249,12,MOUNT VEEDER CAB +14 750ML
08312000402,11,083120004028,12,OAKLEAF CHARD 1.5L
08012011503,11,080120115037,12,ALMADEN MERLOT BOX 5L
08520000054,11,085200000548,12,SUTTER MERLOT 1.5L
08678511073,11,086785110738,12,ROSCATO ROSSO DOLCE SWT RED SC 750ML
08974476665,11,089744766656,12,RIUNITE LAMBRUSCO 6/4PK NUPC 1
08678511073,11,086785110738,12,ROSCATO ROSSO DOLCE SWT RED SC
88415784050,11,088415784050,12,SIMI CHARD 19
11111111111,11,082000786047,12,SMIRNOFF SOURCE STRAW/KIWI 4/6/11.2 BTL
08858663098,11,088586630989,12,CSM SAUV BLANC 750ML
11111111111,11,850018968072,12,FAIR STATE LIFE AINT FAIR 6/4 CN 16OZ
08470409132,11,084704091328,12,KORBEL BRUT 15PK 750ML
11111111111,11,851464003089,12,REV ANTI-HERO 4/6 CAN--IPA
11111111111,11,014519000668,12,BORGO MAGREDO PG-MC
11111111111,11,034100012267,12,LNY DRINK WISCONSINBLY 4/6 CAN
11111111111,11,723830001787,12,LAGUNITAS SUPER CLUSTER 4/6/12 CAN
11111111111,11,859612001314,12,21ST AMEND BREW FREE BLOOD ORANGE IPA 4/6 12OZ CANS
80480015305,11,080480015305,12,BAC LIGHT RUM
11111111111,11,071990301255,12,COORS LIGHT 2/12/8OZ CAN
40426332668,11,040426992817,12,STARMONT PINOT NOIR 15
11111111111,11,635985260875,12,WHITE CLAW MANGO 4/6 CAN
11111111111,11,856845002194,12,CATAWBA EVENING JOE COFFEE BLONDE ALE 4/6/12Z CN
08200076212,11,082000762126,12,SMIR SCREWD 12/24 OZ NR
85000015889,11,085000015889,12,W GALLO PINOT NOIR 1.5L
08051613532,11,080516135328,12,RIUNITE ROSATO 1.5L
79966556667,11,799665566678,12,B NEKTAR NECROMANGOCON 12/500ML
08308531012,11,083085310127,12,ESTANCIA CHARD MONTEREY CTY NL
08858600189,11,088586001895,12,14 HANDS CAB 750ML
11111111111,11,857360002256,12,GLACIAL TILL ORIGINAL CIDER 4/6 12 OZ CN
89744755391,11,089744755391,12,FOLONARI PINOT GRIGIO
11111111111,11,071990300074,12,COORS LIGHT LOOSE BTL
88352126524,11,088352126524,12,EXOTICO BLANCO TEQ BAR
68113100231,11,681131002318,12,LUCKY DUCK MOSCATO 750ML
11111111111,11,070310014837,12,SEAGRAMS SPIKED JAMAICAN ME HAPPY 12/23.5 CAN
08500004559,11,085000045596,12,BAREFOOT MOSCATO           PET
86003001039,11,086003051843,12,RMW NAPA CAB SAUV 18
85764100289,11,857641002890,12,BUZZBALLZ CHOCO CHILLER
08520091875,11,085200918751,12,SUTTER MOSCATO 6/4PK PET 187ML
08787263336,11,087872633369,12,STELLA ROSA BLACK IL CONTE 750
11111111111,11,071990095116,12,BLUE MOON 6PK LNNR REPEAL
08591900802,11,085919008026,12,STE GENEVIEVE CAB 1.5L
85283210481,11,852832104810,12,CAMPO VIEJO RESERVA 750ML
11111111111,11,603675101616,12,ALLAGASH WHITE 2/12 12OZ CANS
08787263013,11,087872630139,12,STELLA ROSA ROSSO TRAY PK 750M
11111111111,11,712808000006,12,HIGHLAND GAELIC ALE 1/6 BBL
86003251205,11,086003251205,12,MEIOMI SPARKLING
08974476550,11,089744765505,12,RIUNITE LAMBRUSCO NUPC 1.5L
08312000181,11,083120001812,12,OAKLEAF CAB BIB WM 3L
11111111111,11,111111111111,12,T J MOON X BLACK PINOT NOIR 12/750
08974476586,11,089744765864,12,RIUNITE PEACH MOSCATO NUPC 1.5
08469240054,11,084692400546,12,JADOT BEAUJOLAIS VILLAGES 750M
08218420308,11,082184203088,12,JDCC SOUTHERN PEACH 4/6PK 10OZ
02210000170,11,022100001701,12,PABST 2/12/12 CN
11111111111,11,111111111117,12,CATAWBA WHITE ZOMBIE 1/2 BBL
11111111111,11,097921970109,12,ROMBAUER CHARD -19
11111111111,11,789871000059,12,PALMETTO DOOR KNOCKER 24/12 CAN 4/6
11111111111,11,111111111111,12,SAM ADAMS BOSTON LAGER 15.5G
11111111111,11,000000406192,12,TRADER JOES COASTAL CABERNET SAUVIGNON 12/750
40426992312,11,040426992312,12,STARMONT CHARDONNAY 17
08130800451,11,081308004518,12,CUPCAKE ROSE VS 750ML
11111111111,11,071990170288,12,COORS 4/6 STUBBY
11111111111,11,500610007736,12,TERTRE DU MOULIN ST EMILION GRAND CRU 12/750
11111111111,11,111111111117,12,CH.MONTELENA EST CAB -16
08312010189,11,083120101895,12,FRANZIA CHILL RED
07289000083,11,072890000835,12,HEINEKEN 6/4/16OZ CAN
11111111111,11,635985200284,12,WHITE CLAW RUBY GRAPEFRUIT 4/6/12 CAN
11111111111,11,085000026106,12,DARK HORSE DOUBLE DOWN RED BLEND 750
11111111111,11,016571950293,12,SPARKLING STRAW LEMONADE 12/17OZ BTL
11111111111,11,635985260011,12,MIKES VARIETY 2/12/12Z CN
81805102086,11,818051020867,12,FLOURISH CHARDONNAY
11111111111,11,082000786016,12,SMIRNOFF SOURCED PINEAPPLE COCONUT 4/6/11.2 BTL
11111111111,11,034100087180,12,REDDS APPLE 2/12PK CAN
08051613514,11,080516135144,12,RIUNITE LAMBRUSCO 750ML
86050500044,11,860505000444,12,EUFLORIA WHITE CAN 375ML
82000769118,11,082000732877,12,SMIRNOFF LIME VODKA
12808000007,11,712808000006,12,KEG DEPOSIT
11111111111,11,000000406208,12,TRADER JOES COASTAL CHARDONNAY 12/750
11111111111,11,085000031278,12,BAREFOOT BUBBLY BRUT ROSE PRIDE 750
00852000009,11,085200000982,12,SUTTER PINK MOSCATO 1.5L
08051604424,11,080516044248,12,BANFI BRUNELLO DI MONT 6PK 750
11111111111,11,087692011675,12,TRULY ICED TEA MIX PACK 2/12/12 CAN
08520000098,11,085200000982,12,SUTTER PINK MOSCATO TRAY PK 1.
11111111111,11,097985287007,12,EMILIO LUSTAU EAST INDIA SOLERA SHERRY
40426312615,11,040426012324,12,MERRYVALE CHARD CARNEROS 16
11111111111,11,111111111117,12,MILLER LITE 30PK CAN 12OZ
46000011930,11,048000012301,12,1/2 BBL  15.5 KEG  TWO PAIRS PALE ALE
11111111111,11,642860150053,12,FOUNDERS CENTENNIAL IPA 4/6 12 OZ CAN
08769230050,11,087692300502,12,SAM ADAMS WINTER LAGER 4/6/12OZ BTL
75030180792,11,750301807907,12,G4 TEQUILA EX ANEJO 6PK 750ML
08591900789,11,085919007890,12,STE GENEVIEVE CAB SELECT 1.5L
89744761101,11,089744761101,12,FOLONARI MONTEPULCIANO
18898500011,11,188985000113,12,JOEL GOTT SAUV BLANC 750ML
07480618720,11,074806187203,12,DAILYS RTD POUCH BRY LEMON 24P
08143403128,11,081434031280,12,REX GOLIATH P GRIGIO NL 750ML
11111111111,11,111111111117,12,EMPTY MBCO 1/2 BBL
08787263842,11,087872638425,12,STELLA ROSA WTRMLN IL CONTE SC
89613600100,11,896136001000,12,INGLENOOK CASK CAB SAUV* 2015
11111111111,11,111111111111,12,HEINEKEN KEG 13.2G
08775400040,11,087754000401,12,HOGUE CHARD FF 750ML
08520000136,11,085200001361,12,SUTTER HM CHARD TETRA    500ML
07143950016,11,071439400167,12,ROLLING ROCK 4/6 16OZ CAN
11111111111,11,071990480196,12,KEYSTONE LIGHT 30 PACK CAN
81753829568,11,081753829568,12,BELVEDERE SINGLE EST RYE SMOG
11111111111,11,085000021033,12,CARLO ROSSI 3.0 MOSCATO SANGRIA
07289000016,11,072890000163,12,HEINEKEN 2/12 12 OZ NR
80686308089,11,080686308089,12,DEK CLASSIC OLD FASHIONED
11111111111,11,085000028438,12,BAREFOOT MOSCATO 12/500ML TETRA
08308530026,11,083085300265,12,ESTANCIA CAB 750ML
07199030078,11,071990300784,12,COORS LIGHT 18/12 OZ LN
04933100222,11,049331002222,12,LA CREMA CHARD SONOMA TRAY 750
7199009536,10,00071990095369,14,BM ICED COFFEE 2/12 NR
5624700301,10,00856247003010,14,FUL BLONDE 4/6 NR ALE
3598560611,10,00635985606116,14,MIKES CRAN 6PK BTL
7199009527,10,00071900095274,14,COORS LT 15/16 ALUM
9879400019,10,00098794000276,14,STEWART'S ORANGE CR 12OZ
5624700300,10,00856247003003,14,FUL SCVINE 4/6 NR IPA
5624700300,10,00856247003003,14,FUL SCVINE 4/6 NR
3123440004,10,00631234400047,14,SW STASHBOX 2/12C
8769200149,10,00087692001492,14,ANGRY ORCH GRN APLE 6P B
1153801256,10,20811538018481,14,J CUERVO TRAD SLV DAY OF DEAD
0272505870,10,00002725058700,14,MURPHYS IRISH STOUT 6/4/14.9 OZ CAN
1790400166,10,00817904002302,14,ELY PUMPKN VP
7199017028,10,00071990170288,14,COORS 4/6 STUBBY
5624700301,10,00856247003010,14,FUL BLONDE 4/6 NR
7199009527,10,00071900095274,14,COORS LT 15/16 ALUM NR
1153801865,10,20811538018474,14,J CUERVO TRAD REP DAY OF DEAD
4950433345,10,00749504334081,14,O'FALLON VAN PUMPKIN 4/6 LNNR
2805326490,10,7264520142272,13,ISCHIA SAPORI AMARO RUCOLINO ALLA RUCOLA
7161200162,10,7771612000162,13,SINGANI 63 SINGANI
1067454500,10,0674545000605,13,DON JULIO REP TEQ
7280841002,10,083103702149,12,DUGGAN'S IRISH CREAM LIQUEUR
1834115105,10,018341151053,12,BAREFOOT CHARDONNAY 1.50
9248630907,10,092486309074,12,HUSCH GEWURZTRAMINER*  16/19
8572531503,10,085725315035,12,SAM SMITH NUT BROWN ALE 6/4PK
0277008204,10,070277008204,12,OMISSION PALE ALE 4/6
6990771502,10,083103324273,12,POTTERS PEACH SCHNAPPS
8500001443,10,085000014431,12,BAREFOOT PINOT GRIGIO 1.50
9016011139,10,089016011132,12,SOBIESKI RASBRY
8500002270,10,085000022702,12,W MOISELLE SWEET RED 750ML
7199009515,10,071990095154,12,BLUE MOON 1/2 BBL
3621119446,10,879716000563,12,DOM. BOUSQUET RESERVE CAB SAUVIGNON 2018
8200072984,10,082000753407,12,SMIRNOFF BLACK CHERRY
3621119446,10,859481003402,12,TAPIZ ALTA MALBEC 2018
8500002104,10,085000021040,12,W C.R. MOSCATO SANGRIA 4.0 L
8572521500,10,085725215007,12,SAM SMITH GIFT BOX 4/3/18.7
8572511608,10,085725316087,12,SAM SMITH ORGANIC CHOC STOUT 6/4PK
6990780202,10,083103178272,12,POTTERS LONG ISLAND ICE TEA
8500002076,10,085000020760,12,W BRIDGE ROAD MERLOT 1.5L
1499902200,10,814999022086,12,OLD DOMINICK MEMPHIS VODKA
8572511530,10,085725315301,12,SAM SMITH ORGANIC CIDER 6/4PK
8051665052,10,089744766366,12,BOLLA PINOT GRIGIO 6CS
8500001991,10,085000019917,12,W GALLO PINK MOSCATO 1.5LT
3410000151,10,034100001513,12,MIL BEST ICE 12/42 OZ LN
8066095689,10,080660956411,12,CORONA 24OZ LN
3940480703,10,083103503128,12,8 SECONDS CANADIAN WHISKEY
3410000884,10,034100008840,12,ICEHOUSE 12/42OZ LN
8981976009,10,089819760091,12,BER CA PINOT GRIGIO (12 PK)
8500002490,10,085000024904,12,W APOTHIC INFERNO 750ML
8500002240,10,085000022405,12,W MOISELLE MOSCATO 750ML
7825000618,10,078250006189,12,STEEL RESERVE WATERMELON 12/24 OZ CN
8600300050,10,086003000506,12,WOODBRIDGE MERLOT 1.50
8500001668,10,085000016688,12,BAREFOOT MOSCATO .750
8500002030,10,085000020302,12,DARK HORSE CABERNET .750
8500002498,10,085000024980,12,W BFTRFSH MOSCATO SPRITZ 250ML
7180841001,10,083103701227,12,DUGGAN'S IRISH CREAM LIQUEUR
8100500116,10,798100500147,12,ORKNEY SKULLSPLITTER ALE 11.2
6990110101,10,087221000194,12,POTTERS LONDON DRY GIN
0008200078,10,082000002307,12,PARROT BAY 90 PET
1008579802,10,085798028726,12,ALEXANDER VV CAB SAUV
7723860147,10,077238601477,12,BEV APPLE 100 3G BIB
8500001586,10,085000015865,12,W GALLO PINOT GRIGIO 1.5LT
8572520812,10,085725108125,12,LINDEMANS KRIEK 12/750ML
9674086535,10,096749086535,12,ADMIRAL NELSON 101 RUM
7199070022,10,071990477127,12,ADJUSTMENT
7760741103,10,083103603439,12,GRAN ORENDAIN REPOSADO TEQUILA
